agent;timestep;position;direction;status;given_command
5;38;(72, 63);w;moving;move_forward
6;38;None;e;waiting;wait
7;38;None;n;waiting;wait
8;38;(33, 22);n;moving;move_forward
9;38;(74, 64);s;stopped;wait
0;39;(58, 71);n;moving;move_forward
1;39;(17, 39);s;moving;move_forward
2;39;(11, 34);n;stopped;wait
3;39;None;w;waiting;wait
4;39;(9, 40);s;moving;move_forward
5;39;(73, 63);s;moving;move_forward
6;39;None;e;waiting;wait
7;39;None;n;waiting;wait
8;39;(32, 22);n;moving;move_forward
9;39;(74, 64);s;stopped;wait
0;40;(57, 71);n;moving;move_forward
1;40;(18, 39);s;moving;move_forward
2;40;(11, 34);n;stopped;wait
3;40;None;w;waiting;wait
4;40;(10, 40);s;moving;move_forward
5;40;(74, 63);s;moving;move_forward
6;40;None;e;waiting;wait
7;40;None;n;waiting;wait
8;40;(32, 23);e;moving;move_forward
9;40;(74, 64);s;stopped;wait
0;41;(56, 71);n;moving;move_forward
1;41;(19, 39);s;moving;move_forward
2;41;(11, 34);n;stopped;wait
3;41;None;w;waiting;wait
4;41;(11, 40);s;moving;move_forward
5;41;(75, 63);s;moving;move_forward
6;41;None;e;waiting;wait
7;41;None;n;ready to depart;move_forward
8;41;(32, 24);e;moving;move_forward
9;41;(74, 64);s;stopped;wait
0;42;(55, 71);n;moving;move_forward
1;42;(20, 39);s;moving;move_forward
2;42;(11, 34);n;stopped;wait
3;42;None;w;waiting;wait
4;42;(12, 40);s;moving;move_forward
5;42;(76, 63);s;moving;move_forward
6;42;None;e;waiting;wait
7;42;(58, 72);n;moving;move_forward
8;42;(31, 24);n;moving;move_forward
9;42;(74, 64);s;stopped;wait
0;43;(54, 71);n;moving;wait
1;43;(21, 39);s;moving;move_forward
2;43;(11, 34);n;stopped;wait
3;43;None;w;waiting;wait
4;43;(13, 40);s;moving;move_forward
5;43;(77, 63);s;moving;move_forward
6;43;None;e;waiting;wait
7;43;(57, 72);n;moving;move_forward
8;43;(31, 25);e;moving;move_forward
9;43;(74, 64);s;stopped;move_forward
0;44;(54, 71);n;stopped;move_forward
1;44;(22, 39);s;moving;move_forward
2;44;(11, 34);n;stopped;wait
3;44;None;w;waiting;wait
4;44;(14, 40);s;moving;move_forward
5;44;(78, 63);s;moving;move_forward
6;44;None;e;waiting;wait
7;44;(56, 72);n;moving;move_forward
8;44;(31, 26);e;moving;move_forward
9;44;(75, 64);s;moving;move_forward
0;45;(53, 71);n;moving;move_left
1;45;(23, 39);s;moving;move_forward
2;45;(11, 34);n;stopped;wait
3;45;None;w;waiting;wait
4;45;(15, 40);s;moving;wait
5;45;(79, 63);s;moving;move_forward
6;45;None;e;waiting;wait
7;45;(55, 72);n;moving;move_left
8;45;(31, 27);e;moving;wait
9;45;(76, 64);s;moving;move_forward
0;46;(53, 70);w;moving;move_forward
1;46;(24, 39);s;moving;move_forward
2;46;(11, 34);n;stopped;wait
3;46;None;w;waiting;wait
4;46;(15, 40);s;stopped;move_forward
5;46;(79, 62);w;moving;move_forward
6;46;None;e;waiting;wait
7;46;(55, 71);w;moving;move_forward
8;46;(31, 27);e;stopped;move_forward
9;46;(77, 64);s;moving;move_forward
0;47;(53, 69);w;moving;move_forward
1;47;(25, 39);s;moving;move_forward
2;47;(11, 34);n;stopped;wait
3;47;None;w;waiting;wait
4;47;(16, 40);s;moving;move_forward
5;47;(79, 61);w;moving;move_forward
6;47;None;e;waiting;wait
7;47;(54, 71);n;moving;move_forward
8;47;(30, 27);n;moving;move_forward
9;47;(78, 64);s;moving;wait
0;48;(53, 68);w;moving;move_forward
1;48;(26, 39);s;moving;move_forward
2;48;(11, 34);n;stopped;wait
3;48;None;w;waiting;wait
4;48;(17, 40);s;moving;move_forward
5;48;(79, 60);w;moving;move_forward
6;48;None;e;waiting;wait
7;48;(53, 71);n;moving;move_left
8;48;(30, 28);e;moving;move_forward
9;48;(78, 64);s;stopped;wait
0;49;(53, 67);w;moving;move_forward
1;49;(27, 39);s;moving;move_forward
2;49;(11, 34);n;stopped;wait
3;49;None;w;waiting;wait
4;49;(18, 40);s;moving;wait
5;49;(79, 59);w;moving;move_forward
6;49;None;e;waiting;wait
7;49;(53, 70);w;moving;move_forward
8;49;(29, 28);n;moving;move_forward
9;49;(78, 64);s;stopped;wait
0;50;(53, 66);w;moving;move_forward
1;50;(28, 39);s;moving;move_forward
2;50;(11, 34);n;stopped;wait
3;50;None;w;waiting;wait
4;50;(18, 40);s;stopped;wait
5;50;(79, 58);w;moving;move_right
6;50;None;e;waiting;wait
7;50;(53, 69);w;moving;move_forward
8;50;(29, 29);e;moving;move_forward
9;50;(78, 64);s;stopped;wait
0;51;(53, 65);w;moving;move_forward
1;51;(29, 39);s;moving;move_forward
2;51;(11, 34);n;stopped;wait
3;51;None;w;waiting;wait
4;51;(18, 40);s;stopped;wait
5;51;(78, 58);n;moving;move_forward
6;51;None;e;waiting;wait
7;51;(53, 68);w;moving;move_forward
8;51;(29, 30);e;moving;move_forward
9;51;(78, 64);s;stopped;wait
0;52;(52, 65);n;moving;move_forward
1;52;(30, 39);s;moving;move_forward
2;52;(11, 34);n;stopped;wait
3;52;None;w;waiting;wait
4;52;(18, 40);s;stopped;wait
5;52;(78, 57);w;moving;move_forward
6;52;None;e;waiting;wait
7;52;(53, 67);w;moving;move_forward
8;52;(28, 30);n;moving;move_forward
9;52;(78, 64);s;stopped;wait
0;53;(52, 64);w;moving;move_forward
1;53;(31, 39);s;moving;move_forward
2;53;(11, 34);n;stopped;wait
3;53;None;w;waiting;wait
4;53;(18, 40);s;stopped;move_forward
5;53;(78, 56);w;moving;move_forward
6;53;None;e;waiting;wait
7;53;(53, 66);w;moving;move_forward
8;53;(27, 30);n;moving;move_forward
9;53;(78, 64);s;stopped;wait
0;54;(52, 63);w;moving;move_forward
1;54;(32, 39);s;moving;move_forward
2;54;(11, 34);n;stopped;wait
3;54;None;w;ready to depart;move_forward
4;54;(19, 40);s;moving;move_forward
5;54;(77, 56);n;moving;move_forward
6;54;None;e;waiting;wait
7;54;(53, 65);w;moving;move_forward
8;54;(26, 30);n;moving;move_forward
9;54;(78, 64);s;stopped;wait
0;55;(51, 63);n;moving;move_forward
1;55;(33, 39);s;moving;move_forward
2;55;(11, 34);n;stopped;wait
3;55;(47, 43);w;moving;wait
4;55;(20, 40);s;moving;move_forward
5;55;(77, 55);w;moving;move_forward
6;55;None;e;waiting;wait
7;55;(52, 65);n;moving;move_forward
8;55;(25, 30);n;moving;move_forward
9;55;(78, 64);s;stopped;wait
0;56;(51, 62);w;moving;move_forward
1;56;(34, 39);s;moving;move_forward
2;56;(11, 34);n;stopped;wait
3;56;(47, 43);w;stopped;move_forward
4;56;(21, 40);s;moving;move_forward
5;56;(76, 55);n;moving;move_forward
6;56;None;e;waiting;wait
7;56;(52, 64);w;moving;move_forward
8;56;(24, 30);n;moving;move_forward
9;56;(78, 64);s;stopped;wait
0;57;(51, 61);w;moving;move_forward
1;57;(35, 39);s;moving;move_forward
2;57;(11, 34);n;stopped;wait
3;57;(47, 42);w;moving;move_forward
4;57;(22, 40);s;moving;move_forward
5;57;(75, 55);n;moving;move_forward
6;57;None;e;waiting;wait
7;57;(52, 63);w;moving;move_forward
8;57;(23, 30);n;moving;move_forward
9;57;(78, 64);s;stopped;wait
0;58;(51, 60);w;moving;move_forward
1;58;(36, 39);s;moving;move_forward
2;58;(11, 34);n;stopped;wait
3;58;(47, 41);w;moving;move_forward
4;58;(23, 40);s;moving;wait
5;58;(75, 54);w;moving;move_forward
6;58;None;e;waiting;wait
7;58;(51, 63);n;moving;move_forward
8;58;(23, 31);e;moving;move_forward
9;58;(78, 64);s;stopped;wait
0;59;(51, 59);w;moving;move_forward
1;59;(37, 39);s;moving;wait
2;59;(11, 34);n;stopped;wait
3;59;(47, 40);w;moving;wait
4;59;(23, 40);s;stopped;move_forward
5;59;(74, 54);n;moving;move_forward
6;59;None;e;waiting;wait
7;59;(51, 62);w;moving;move_forward
8;59;(23, 32);e;moving;move_forward
9;59;(78, 64);s;stopped;wait
0;60;(51, 58);w;moving;move_forward
1;60;(37, 39);s;stopped;move_forward
2;60;(11, 34);n;stopped;wait
3;60;(47, 40);w;stopped;move_forward
4;60;(24, 40);s;moving;move_forward
5;60;(74, 53);w;moving;move_forward
6;60;None;e;waiting;wait
7;60;(51, 61);w;moving;move_forward
8;60;(23, 33);e;moving;move_forward
9;60;(78, 64);s;stopped;wait
0;61;(50, 58);n;moving;move_forward
1;61;(38, 39);s;moving;move_forward
2;61;(11, 34);n;stopped;wait
3;61;(46, 40);n;moving;move_forward
4;61;(25, 40);s;moving;wait
5;61;(73, 53);n;moving;move_forward
6;61;None;e;waiting;wait
7;61;(51, 60);w;moving;move_forward
8;61;(23, 34);e;moving;move_forward
9;61;(78, 64);s;stopped;wait
0;62;(50, 57);w;moving;move_forward
1;62;(39, 39);s;moving;move_forward
2;62;(11, 34);n;stopped;wait
3;62;(46, 39);w;moving;move_forward
4;62;(25, 40);s;stopped;wait
5;62;(73, 52);w;moving;move_forward
6;62;None;e;waiting;wait
7;62;(51, 59);w;moving;move_forward
8;62;(23, 35);e;moving;move_forward
9;62;(78, 64);s;stopped;wait
0;63;(50, 56);w;moving;move_forward
1;63;(40, 39);s;moving;move_forward
2;63;(11, 34);n;stopped;wait
3;63;(46, 38);w;moving;move_forward
4;63;(25, 40);s;stopped;wait
5;63;(72, 52);n;moving;move_forward
6;63;None;e;waiting;wait
7;63;(51, 58);w;moving;move_forward
8;63;(22, 35);n;moving;move_forward
9;63;(78, 64);s;stopped;wait
0;64;(50, 55);w;moving;move_forward
1;64;(41, 39);s;moving;move_forward
2;64;(11, 34);n;stopped;wait
3;64;(46, 37);w;moving;wait
4;64;(25, 40);s;stopped;move_forward
5;64;(72, 51);w;moving;move_forward
6;64;None;e;waiting;wait
7;64;(50, 58);n;moving;move_forward
8;64;(21, 35);n;moving;move_forward
9;64;(78, 64);s;stopped;wait
0;65;(50, 54);w;moving;move_forward
1;65;(41, 38);w;moving;move_forward
2;65;(11, 34);n;stopped;wait
3;65;(46, 37);w;stopped;wait
4;65;(26, 40);s;moving;move_forward
5;65;(72, 50);w;moving;move_forward
6;65;None;e;waiting;wait
7;65;(50, 57);w;moving;move_forward
8;65;(20, 35);n;moving;move_forward
9;65;(78, 64);s;stopped;wait
0;66;(49, 54);n;moving;move_forward
1;66;(42, 38);s;moving;wait
2;66;(11, 34);n;stopped;wait
3;66;(46, 37);w;stopped;wait
4;66;(27, 40);s;moving;move_forward
5;66;(72, 49);w;moving;move_forward
6;66;None;e;waiting;wait
7;66;(50, 56);w;moving;move_forward
8;66;(19, 35);n;moving;move_forward
9;66;(78, 64);s;stopped;wait
0;67;(49, 53);w;moving;move_forward
1;67;(42, 38);s;stopped;move_forward
2;67;(11, 34);n;stopped;wait
3;67;(46, 37);w;stopped;wait
4;67;(28, 40);s;moving;move_forward
5;67;(72, 48);w;moving;move_forward
6;67;None;e;waiting;wait
7;67;(50, 55);w;moving;move_forward
8;67;(18, 35);n;moving;move_forward
9;67;(78, 64);s;stopped;move_forward
0;68;(49, 52);w;moving;move_forward
1;68;(43, 38);s;moving;wait
2;68;(11, 34);n;stopped;wait
3;68;(46, 37);w;stopped;wait
4;68;(29, 40);s;moving;move_forward
5;68;(72, 47);w;moving;move_forward
6;68;None;e;waiting;wait
7;68;(50, 54);w;moving;move_forward
8;68;(17, 35);n;moving;move_forward
9;68;(79, 64);s;moving;wait
0;69;(49, 51);w;moving;move_forward
1;69;(43, 38);s;stopped;wait
2;69;(11, 34);n;stopped;wait
3;69;(46, 37);w;stopped;wait
4;69;(30, 40);s;moving;wait
5;69;(72, 46);w;moving;move_forward
6;69;None;e;waiting;wait
7;69;(49, 54);n;moving;move_forward
8;69;(16, 35);n;moving;move_right
9;69;(79, 64);s;stopped;wait
0;70;(48, 51);n;moving;move_forward
1;70;(43, 38);s;stopped;wait
2;70;(11, 34);n;stopped;wait
3;70;(46, 37);w;stopped;wait
4;70;(30, 40);s;stopped;wait
5;70;(72, 45);w;moving;move_forward
6;70;None;e;waiting;wait
7;70;(49, 53);w;moving;move_forward
8;70;(16, 36);e;moving;move_forward
9;70;(79, 64);s;stopped;wait
0;71;(47, 51);n;moving;move_forward
1;71;(43, 38);s;stopped;move_forward
2;71;(11, 34);n;stopped;wait
3;71;(46, 37);w;stopped;wait
4;71;(30, 40);s;stopped;move_forward
5;71;(72, 44);w;moving;move_forward
6;71;None;e;waiting;wait
7;71;(49, 52);w;moving;move_forward
8;71;(16, 37);e;moving;move_right
9;71;(79, 64);s;stopped;wait
0;72;(47, 50);w;moving;move_forward
1;72;(44, 38);s;moving;move_forward
2;72;(11, 34);n;stopped;wait
3;72;(46, 37);w;stopped;wait
4;72;(31, 40);s;moving;move_forward
5;72;(72, 43);w;moving;move_forward
6;72;None;e;waiting;wait
7;72;(49, 51);w;moving;move_forward
8;72;(17, 37);s;moving;move_forward
9;72;(79, 64);s;stopped;wait
0;73;(46, 50);n;moving;move_forward
1;73;(45, 38);s;moving;move_forward
2;73;(11, 34);n;stopped;wait
3;73;(46, 37);w;stopped;wait
4;73;(32, 40);s;moving;move_forward
5;73;(72, 42);w;moving;move_forward
6;73;None;e;waiting;wait
7;73;(48, 51);n;moving;move_forward
8;73;(18, 37);s;moving;move_forward
9;73;(79, 64);s;stopped;wait
0;74;(46, 49);w;moving;move_forward
1;74;(46, 38);s;moving;move_left
2;74;(11, 34);n;stopped;wait
3;74;(46, 37);w;stopped;wait
4;74;(33, 40);s;moving;move_forward
5;74;(72, 41);w;moving;move_forward
6;74;None;e;waiting;wait
7;74;(47, 51);n;moving;move_forward
8;74;(19, 37);s;moving;move_forward
9;74;(79, 64);s;stopped;wait
0;75;(46, 48);w;moving;move_forward
1;75;(46, 39);e;moving;move_forward
2;75;(11, 34);n;stopped;wait
3;75;(46, 37);w;stopped;wait
4;75;(34, 40);s;moving;move_forward
5;75;(71, 41);n;moving;move_forward
6;75;None;e;waiting;wait
7;75;(47, 50);w;moving;move_forward
8;75;(20, 37);s;moving;move_forward
9;75;(79, 64);s;stopped;move_forward
0;76;(46, 47);w;moving;move_forward
1;76;(46, 40);e;moving;move_right
2;76;(11, 34);n;stopped;wait
3;76;(46, 37);w;stopped;wait
4;76;(35, 40);s;moving;wait
5;76;(70, 41);n;moving;move_forward
6;76;None;e;waiting;wait
7;76;(46, 50);n;moving;move_forward
8;76;(21, 37);s;moving;move_forward
9;76;(79, 63);w;moving;move_forward
0;77;(46, 46);w;moving;move_left
1;77;(47, 40);s;moving;move_forward
2;77;(11, 34);n;stopped;wait
3;77;(46, 37);w;stopped;wait
4;77;(35, 40);s;stopped;wait
5;77;(69, 41);n;moving;move_forward
6;77;None;e;waiting;wait
7;77;(46, 49);w;moving;move_forward
8;77;(22, 37);s;moving;move_forward
9;77;(79, 62);w;moving;move_forward
