agent;timestep;position;direction;status;given_command
14;8;None;e;waiting;wait
15;8;None;s;waiting;wait
16;8;None;w;waiting;wait
17;8;None;e;waiting;wait
18;8;None;e;waiting;wait
19;8;None;e;waiting;wait
0;9;None;w;waiting;wait
1;9;None;e;waiting;wait
2;9;None;w;waiting;wait
3;9;(55, 19);n;moving;wait
4;9;None;n;waiting;wait
5;9;(69, 68);e;moving;move_forward
6;9;None;w;waiting;wait
7;9;None;n;waiting;wait
8;9;None;e;waiting;wait
9;9;None;n;waiting;wait
10;9;None;s;waiting;wait
11;9;None;n;waiting;wait
12;9;None;w;waiting;wait
13;9;None;e;waiting;wait
14;9;None;e;waiting;wait
15;9;None;s;waiting;wait
16;9;None;w;waiting;wait
17;9;None;e;waiting;wait
18;9;None;e;waiting;wait
19;9;None;e;waiting;wait
0;10;None;w;waiting;wait
1;10;None;e;waiting;wait
2;10;None;w;waiting;wait
3;10;(55, 19);n;stopped;wait
4;10;None;n;waiting;wait
5;10;(68, 68);n;moving;move_forward
6;10;None;w;waiting;wait
7;10;None;n;waiting;wait
8;10;None;e;waiting;wait
9;10;None;n;waiting;wait
10;10;None;s;waiting;wait
11;10;None;n;waiting;wait
12;10;None;w;waiting;wait
13;10;None;e;waiting;wait
14;10;None;e;waiting;wait
15;10;None;s;waiting;wait
16;10;None;w;waiting;wait
17;10;None;e;waiting;wait
18;10;None;e;waiting;wait
19;10;None;e;waiting;wait
0;11;None;w;waiting;wait
1;11;None;e;waiting;wait
2;11;None;w;waiting;wait
3;11;(55, 19);n;stopped;wait
4;11;None;n;waiting;wait
5;11;(67, 68);n;moving;move_forward
6;11;None;w;waiting;wait
7;11;None;n;waiting;wait
8;11;None;e;waiting;wait
9;11;None;n;waiting;wait
10;11;None;s;waiting;wait
11;11;None;n;waiting;wait
12;11;None;w;waiting;wait
13;11;None;e;waiting;wait
14;11;None;e;waiting;wait
15;11;None;s;waiting;wait
16;11;None;w;waiting;wait
17;11;None;e;waiting;wait
18;11;None;e;waiting;wait
19;11;None;e;waiting;wait
0;12;None;w;waiting;wait
1;12;None;e;ready to depart;move_forward
2;12;None;w;waiting;wait
3;12;(55, 19);n;stopped;move_forward
4;12;None;n;waiting;wait
5;12;(66, 68);n;moving;move_forward
6;12;None;w;waiting;wait
7;12;None;n;waiting;wait
8;12;None;e;waiting;wait
9;12;None;n;waiting;wait
10;12;None;s;waiting;wait
11;12;None;n;waiting;wait
12;12;None;w;waiting;wait
13;12;None;e;waiting;wait
14;12;None;e;waiting;wait
15;12;None;s;waiting;wait
16;12;None;w;waiting;wait
17;12;None;e;waiting;wait
18;12;None;e;waiting;wait
19;12;None;e;waiting;wait
0;13;None;w;waiting;wait
1;13;(67, 49);e;moving;move_forward
2;13;None;w;waiting;wait
3;13;(55, 18);w;moving;move_forward
4;13;None;n;ready to depart;move_forward
5;13;(65, 68);n;moving;move_forward
6;13;None;w;waiting;wait
7;13;None;n;waiting;wait
8;13;None;e;waiting;wait
9;13;None;n;waiting;wait
10;13;None;s;waiting;wait
11;13;None;n;waiting;wait
12;13;None;w;waiting;wait
13;13;None;e;waiting;wait
14;13;None;e;waiting;wait
15;13;None;s;waiting;wait
16;13;None;w;waiting;wait
17;13;None;e;waiting;wait
18;13;None;e;waiting;wait
19;13;None;e;waiting;wait
0;14;None;w;waiting;wait
1;14;(67, 50);e;moving;move_forward
2;14;None;w;waiting;wait
3;14;(54, 18);n;moving;move_forward
4;14;(58, 17);n;moving;move_forward
5;14;(64, 68);n;moving;move_forward
6;14;None;w;ready to depart;move_forward
7;14;None;n;waiting;wait
8;14;None;e;waiting;wait
9;14;None;n;ready to depart;move_forward
10;14;None;s;waiting;wait
11;14;None;n;waiting;wait
12;14;None;w;waiting;wait
13;14;None;e;waiting;wait
14;14;None;e;waiting;wait
15;14;None;s;waiting;wait
16;14;None;w;waiting;wait
17;14;None;e;waiting;wait
18;14;None;e;waiting;wait
19;14;None;e;waiting;wait
0;15;None;w;waiting;wait
1;15;(67, 51);e;moving;move_forward
2;15;None;w;waiting;wait
3;15;(53, 18);n;moving;move_forward
4;15;(57, 17);n;moving;move_forward
5;15;(63, 68);n;moving;move_forward
6;15;(68, 63);w;moving;move_forward
7;15;None;n;waiting;wait
8;15;None;e;waiting;wait
9;15;(35, 45);n;moving;move_forward
10;15;None;s;waiting;wait
11;15;None;n;waiting;wait
12;15;None;w;waiting;wait
13;15;None;e;waiting;wait
14;15;None;e;waiting;wait
15;15;None;s;waiting;wait
16;15;None;w;waiting;wait
17;15;None;e;waiting;wait
18;15;None;e;waiting;wait
19;15;None;e;waiting;wait
0;16;None;w;waiting;wait
1;16;(67, 52);e;moving;move_forward
2;16;None;w;waiting;wait
3;16;(52, 18);n;moving;move_forward
4;16;(57, 18);e;moving;move_forward
5;16;(62, 68);n;moving;move_forward
6;16;(68, 62);w;moving;move_forward
7;16;None;n;waiting;wait
8;16;None;e;waiting;wait
9;16;(34, 45);n;moving;move_forward
10;16;None;s;waiting;wait
11;16;None;n;waiting;wait
12;16;None;w;waiting;wait
13;16;None;e;waiting;wait
14;16;None;e;waiting;wait
15;16;None;s;waiting;wait
16;16;None;w;waiting;wait
17;16;None;e;waiting;wait
18;16;None;e;waiting;wait
19;16;None;e;waiting;wait
0;17;None;w;waiting;wait
1;17;(66, 52);n;moving;move_forward
2;17;None;w;waiting;wait
3;17;(51, 18);n;moving;move_forward
4;17;(56, 18);n;moving;move_forward
5;17;(61, 68);n;moving;move_forward
6;17;(69, 62);s;moving;move_forward
7;17;None;n;waiting;wait
8;17;None;e;waiting;wait
9;17;(33, 45);n;moving;move_forward
10;17;None;s;waiting;wait
11;17;None;n;waiting;wait
12;17;None;w;waiting;wait
13;17;None;e;waiting;wait
14;17;None;e;waiting;wait
15;17;None;s;waiting;wait
16;17;None;w;waiting;wait
17;17;None;e;waiting;wait
18;17;None;e;waiting;wait
19;17;None;e;waiting;wait
0;18;None;w;waiting;wait
1;18;(66, 53);e;moving;move_forward
2;18;None;w;waiting;wait
3;18;(50, 18);n;moving;move_forward
4;18;(55, 18);n;moving;move_forward
5;18;(60, 68);n;moving;move_forward
6;18;(69, 61);w;moving;move_forward
7;18;None;n;waiting;wait
8;18;None;e;waiting;wait
9;18;(32, 45);n;moving;move_forward
10;18;None;s;waiting;wait
11;18;None;n;waiting;wait
12;18;None;w;waiting;wait
13;18;None;e;waiting;wait
14;18;None;e;waiting;wait
15;18;None;s;waiting;wait
16;18;None;w;waiting;wait
17;18;None;e;waiting;wait
18;18;None;e;waiting;wait
19;18;None;e;waiting;wait
0;19;None;w;waiting;wait
1;19;(66, 54);e;moving;move_forward
2;19;None;w;waiting;wait
3;19;(49, 18);n;moving;move_forward
4;19;(54, 18);n;moving;move_forward
5;19;(59, 68);n;moving;move_forward
6;19;(69, 60);w;moving;move_forward
7;19;None;n;waiting;wait
8;19;None;e;waiting;wait
9;19;(31, 45);n;moving;move_forward
10;19;None;s;waiting;wait
11;19;None;n;waiting;wait
12;19;None;w;waiting;wait
13;19;None;e;waiting;wait
14;19;None;e;waiting;wait
15;19;None;s;waiting;wait
16;19;None;w;waiting;wait
17;19;None;e;waiting;wait
18;19;None;e;waiting;wait
19;19;None;e;waiting;wait
0;20;None;w;waiting;wait
1;20;(66, 55);e;moving;move_right
2;20;None;w;waiting;wait
3;20;(48, 18);n;moving;move_forward
4;20;(53, 18);n;moving;move_forward
5;20;(58, 68);n;moving;move_forward
6;20;(69, 59);w;moving;move_forward
7;20;None;n;waiting;wait
8;20;None;e;waiting;wait
9;20;(30, 45);n;moving;move_left
10;20;None;s;waiting;wait
11;20;None;n;waiting;wait
12;20;None;w;waiting;wait
13;20;None;e;waiting;wait
14;20;None;e;waiting;wait
15;20;None;s;waiting;wait
16;20;None;w;waiting;wait
17;20;None;e;waiting;wait
18;20;None;e;waiting;wait
19;20;None;e;waiting;wait
0;21;None;w;waiting;wait
1;21;(67, 55);s;moving;move_forward
2;21;None;w;waiting;wait
3;21;(48, 19);e;moving;move_forward
4;21;(52, 18);n;moving;move_forward
5;21;(57, 68);n;moving;move_forward
6;21;(69, 58);w;moving;move_right
7;21;None;n;waiting;wait
8;21;None;e;waiting;wait
9;21;(30, 44);w;moving;move_forward
10;21;None;s;waiting;wait
11;21;None;n;waiting;wait
12;21;None;w;waiting;wait
13;21;None;e;waiting;wait
14;21;None;e;waiting;wait
15;21;None;s;waiting;wait
16;21;None;w;waiting;wait
17;21;None;e;waiting;wait
18;21;None;e;waiting;wait
19;21;None;e;waiting;wait
0;22;None;w;waiting;wait
1;22;(68, 55);s;moving;move_forward
2;22;None;w;waiting;wait
3;22;(47, 19);n;moving;move_forward
4;22;(51, 18);n;moving;move_forward
5;22;(56, 68);n;moving;move_forward
6;22;(68, 58);n;moving;move_forward
7;22;None;n;waiting;wait
8;22;None;e;waiting;wait
9;22;(30, 43);w;moving;move_forward
10;22;None;s;waiting;wait
11;22;None;n;waiting;wait
12;22;None;w;waiting;wait
13;22;None;e;waiting;wait
14;22;None;e;waiting;wait
15;22;None;s;waiting;wait
16;22;None;w;waiting;wait
17;22;None;e;waiting;wait
18;22;None;e;waiting;wait
19;22;None;e;waiting;wait
0;23;None;w;waiting;wait
1;23;(69, 55);s;moving;move_forward
2;23;None;w;waiting;wait
3;23;(46, 19);n;moving;move_right
4;23;(50, 18);n;moving;move_forward
5;23;(55, 68);n;moving;move_forward
6;23;(68, 57);w;moving;move_forward
7;23;None;n;waiting;wait
8;23;None;e;waiting;wait
9;23;(29, 43);n;moving;move_forward
10;23;None;s;waiting;wait
11;23;None;n;waiting;wait
12;23;None;w;waiting;wait
13;23;None;e;waiting;wait
14;23;None;e;waiting;wait
15;23;None;s;waiting;wait
16;23;None;w;waiting;wait
17;23;None;e;waiting;wait
18;23;None;e;waiting;wait
19;23;None;e;waiting;wait
0;24;None;w;waiting;wait
1;24;(70, 55);s;moving;move_forward
2;24;None;w;waiting;wait
3;24;(46, 20);e;moving;move_forward
4;24;(49, 18);n;moving;move_forward
5;24;(54, 68);n;moving;move_forward
6;24;(68, 56);w;moving;move_forward
7;24;None;n;waiting;wait
8;24;None;e;waiting;wait
9;24;(28, 43);n;moving;move_forward
10;24;None;s;waiting;wait
11;24;None;n;waiting;wait
12;24;None;w;waiting;wait
13;24;None;e;waiting;wait
14;24;None;e;waiting;wait
15;24;None;s;waiting;wait
16;24;None;w;waiting;wait
17;24;None;e;waiting;wait
18;24;None;e;waiting;wait
19;24;None;e;waiting;wait
0;25;None;w;waiting;wait
1;25;(70, 56);e;moving;move_forward
2;25;None;w;waiting;wait
3;25;(45, 20);n;moving;move_forward
4;25;(48, 18);n;moving;move_forward
5;25;(53, 68);n;moving;move_forward
6;25;(68, 55);w;moving;move_forward
7;25;None;n;waiting;wait
8;25;None;e;waiting;wait
9;25;(27, 43);n;moving;move_forward
10;25;None;s;waiting;wait
11;25;None;n;waiting;wait
12;25;None;w;waiting;wait
13;25;None;e;waiting;wait
14;25;None;e;waiting;wait
15;25;None;s;waiting;wait
16;25;None;w;waiting;wait
17;25;None;e;waiting;wait
18;25;None;e;waiting;wait
19;25;None;e;waiting;wait
0;26;None;w;waiting;wait
1;26;(70, 57);e;moving;move_forward
2;26;None;w;waiting;wait
3;26;(44, 20);n;moving;move_forward
4;26;(48, 19);e;moving;move_forward
5;26;(52, 68);n;moving;move_forward
6;26;(68, 54);w;moving;move_forward
7;26;None;n;waiting;wait
8;26;None;e;waiting;wait
9;26;(26, 43);n;moving;move_forward
10;26;None;s;waiting;wait
11;26;None;n;waiting;wait
12;26;None;w;waiting;wait
13;26;None;e;waiting;wait
14;26;None;e;waiting;wait
15;26;None;s;waiting;wait
16;26;None;w;waiting;wait
17;26;None;e;waiting;wait
18;26;None;e;waiting;wait
19;26;None;e;waiting;wait
0;27;None;w;waiting;wait
1;27;(70, 58);e;moving;move_forward
2;27;None;w;waiting;wait
3;27;(43, 20);n;moving;move_forward
4;27;(47, 19);n;moving;move_forward
5;27;(51, 68);n;moving;move_forward
6;27;(67, 54);n;moving;move_forward
7;27;None;n;waiting;wait
8;27;None;e;waiting;wait
9;27;(25, 43);n;moving;move_forward
10;27;None;s;waiting;wait
11;27;None;n;waiting;wait
12;27;None;w;waiting;wait
13;27;None;e;waiting;wait
14;27;None;e;waiting;wait
15;27;None;s;waiting;wait
16;27;None;w;waiting;wait
17;27;None;e;waiting;wait
18;27;None;e;waiting;wait
19;27;None;e;waiting;wait
0;28;None;w;waiting;wait
1;28;(70, 59);e;moving;move_forward
2;28;None;w;waiting;wait
3;28;(42, 20);n;moving;move_forward
4;28;(46, 19);n;moving;move_forward
5;28;(50, 68);n;moving;move_forward
6;28;(66, 54);n;moving;move_forward
7;28;None;n;waiting;wait
8;28;None;e;waiting;wait
9;28;(24, 43);n;moving;move_forward
10;28;None;s;waiting;wait
11;28;None;n;waiting;wait
12;28;None;w;waiting;wait
13;28;None;e;waiting;wait
14;28;None;e;waiting;wait
15;28;None;s;waiting;wait
16;28;None;w;waiting;wait
17;28;None;e;waiting;wait
18;28;None;e;waiting;wait
19;28;None;e;waiting;wait
0;29;None;w;waiting;wait
1;29;(70, 60);e;moving;move_forward
2;29;None;w;waiting;wait
3;29;(41, 20);n;moving;move_forward
4;29;(45, 19);n;moving;move_forward
5;29;(49, 68);n;moving;move_forward
6;29;(66, 53);w;moving;move_forward
7;29;None;n;waiting;wait
8;29;None;e;waiting;wait
9;29;(23, 43);n;moving;move_forward
10;29;None;s;waiting;wait
11;29;None;n;waiting;wait
12;29;None;w;waiting;wait
13;29;None;e;waiting;wait
14;29;None;e;waiting;wait
15;29;None;s;waiting;wait
16;29;None;w;waiting;wait
17;29;None;e;waiting;wait
18;29;None;e;waiting;wait
19;29;None;e;waiting;wait
0;30;None;w;waiting;wait
1;30;(70, 61);e;moving;move_forward
2;30;None;w;waiting;wait
3;30;(40, 20);n;moving;move_forward
4;30;(44, 19);n;moving;move_forward
5;30;(48, 68);n;moving;move_forward
6;30;(66, 52);w;moving;move_left
7;30;None;n;waiting;wait
8;30;None;e;waiting;wait
9;30;(22, 43);n;moving;move_forward
10;30;None;s;waiting;wait
11;30;None;n;waiting;wait
12;30;None;w;waiting;wait
13;30;None;e;waiting;wait
14;30;None;e;ready to depart;move_forward
15;30;None;s;waiting;wait
16;30;None;w;waiting;wait
17;30;None;e;waiting;wait
18;30;None;e;waiting;wait
19;30;None;e;waiting;wait
0;31;None;w;waiting;wait
1;31;(70, 62);e;moving;move_right
2;31;None;w;waiting;wait
3;31;(39, 20);n;moving;move_forward
4;31;(43, 19);n;moving;move_forward
5;31;(47, 68);n;moving;move_forward
6;31;(67, 52);s;moving;move_forward
7;31;None;n;waiting;wait
8;31;None;e;waiting;wait
9;31;(21, 43);n;moving;move_forward
10;31;None;s;waiting;wait
11;31;None;n;waiting;wait
12;31;None;w;waiting;wait
13;31;None;e;waiting;wait
14;31;(70, 63);e;moving;wait
15;31;None;s;waiting;wait
16;31;None;w;waiting;wait
17;31;None;e;waiting;wait
18;31;None;e;waiting;wait
19;31;None;e;waiting;wait
0;32;None;w;waiting;wait
1;32;(71, 62);s;moving;move_forward
2;32;None;w;waiting;wait
3;32;(38, 20);n;moving;move_forward
4;32;(42, 19);n;moving;move_forward
5;32;(46, 68);n;moving;move_forward
6;32;(67, 51);w;moving;move_forward
7;32;None;n;waiting;wait
8;32;None;e;waiting;wait
9;32;(20, 43);n;moving;move_forward
10;32;None;s;waiting;wait
11;32;None;n;waiting;wait
12;32;None;w;waiting;wait
13;32;None;e;waiting;wait
14;32;(70, 63);e;stopped;wait
15;32;None;s;waiting;wait
16;32;None;w;waiting;wait
17;32;None;e;waiting;wait
18;32;None;e;waiting;wait
19;32;None;e;waiting;wait
0;33;None;w;waiting;wait
1;33;(71, 63);e;moving;move_forward
2;33;None;w;waiting;wait
3;33;(37, 20);n;moving;move_forward
4;33;(41, 19);n;moving;move_right
5;33;(45, 68);n;moving;move_forward
6;33;(67, 50);w;moving;move_forward
7;33;None;n;waiting;wait
8;33;None;e;waiting;wait
9;33;(19, 43);n;moving;move_forward
10;33;None;s;waiting;wait
11;33;None;n;waiting;wait
12;33;None;w;waiting;wait
13;33;None;e;waiting;wait
14;33;(70, 63);e;stopped;wait
15;33;None;s;waiting;wait
16;33;None;w;waiting;wait
17;33;None;e;waiting;wait
18;33;None;e;waiting;wait
19;33;None;e;waiting;wait
0;34;None;w;waiting;wait
1;34;(71, 64);e;moving;wait
2;34;None;w;waiting;wait
3;34;(36, 20);n;moving;move_forward
4;34;(41, 20);e;moving;move_forward
5;34;(44, 68);n;moving;move_forward
6;34;(67, 49);w;moving;move_forward
7;34;None;n;waiting;wait
8;34;None;e;waiting;wait
9;34;(18, 43);n;moving;move_forward
10;34;None;s;waiting;wait
11;34;None;n;waiting;wait
12;34;None;w;waiting;wait
13;34;None;e;waiting;wait
14;34;(70, 63);e;stopped;wait
15;34;None;s;waiting;wait
16;34;None;w;waiting;wait
17;34;None;e;waiting;wait
18;34;None;e;waiting;wait
19;34;None;e;waiting;wait
0;35;None;w;waiting;wait
1;35;(71, 64);e;stopped;wait
2;35;None;w;waiting;wait
3;35;(35, 20);n;moving;move_forward
4;35;(40, 20);n;moving;move_forward
5;35;(43, 68);n;moving;move_forward
6;35;(67, 48);w;moving;move_forward
7;35;None;n;waiting;wait
8;35;None;e;waiting;wait
9;35;(17, 43);n;moving;move_forward
10;35;None;s;waiting;wait
11;35;None;n;waiting;wait
12;35;None;w;waiting;wait
13;35;None;e;waiting;wait
14;35;(70, 63);e;stopped;wait
15;35;None;s;waiting;wait
16;35;None;w;waiting;wait
17;35;None;e;waiting;wait
18;35;None;e;waiting;wait
19;35;None;e;waiting;wait
0;36;None;w;waiting;wait
1;36;(71, 64);e;stopped;wait
2;36;None;w;waiting;wait
3;36;(34, 20);n;moving;move_forward
4;36;(39, 20);n;moving;wait
5;36;(42, 68);n;moving;move_forward
6;36;(67, 47);w;moving;move_forward
7;36;None;n;waiting;wait
8;36;None;e;waiting;wait
9;36;(16, 43);n;moving;move_forward
10;36;None;s;waiting;wait
11;36;None;n;waiting;wait
12;36;None;w;waiting;wait
13;36;None;e;waiting;wait
14;36;(70, 63);e;stopped;wait
15;36;None;s;waiting;wait
16;36;None;w;waiting;wait
17;36;None;e;waiting;wait
18;36;None;e;waiting;wait
19;36;None;e;waiting;wait
0;37;None;w;waiting;wait
1;37;(71, 64);e;stopped;wait
2;37;None;w;waiting;wait
3;37;(33, 20);n;moving;move_forward
4;37;(39, 20);n;stopped;wait
5;37;(41, 68);n;moving;move_forward
6;37;(67, 46);w;moving;wait
7;37;None;n;waiting;wait
8;37;None;e;ready to depart;move_forward
9;37;(15, 43);n;moving;move_forward
10;37;None;s;waiting;wait
11;37;None;n;waiting;wait
12;37;None;w;waiting;wait
13;37;None;e;waiting;wait
14;37;(70, 63);e;stopped;wait
15;37;None;s;waiting;wait
16;37;None;w;waiting;wait
17;37;None;e;waiting;wait
18;37;None;e;waiting;wait
19;37;None;e;waiting;wait
0;38;None;w;waiting;wait
1;38;(71, 64);e;stopped;wait
2;38;None;w;waiting;wait
3;38;(33, 21);e;moving;move_forward
4;38;(39, 20);n;stopped;wait
5;38;(40, 68);n;moving;move_forward
6;38;(67, 46);w;stopped;move_forward
7;38;None;n;waiting;wait
8;38;(67, 49);e;moving;move_forward
9;38;(14, 43);n;moving;move_forward
10;38;None;s;waiting;wait
11;38;None;n;waiting;wait
12;38;None;w;waiting;wait
13;38;None;e;waiting;wait
14;38;(70, 63);e;stopped;wait
15;38;None;s;waiting;wait
16;38;None;w;waiting;wait
17;38;None;e;waiting;wait
18;38;None;e;waiting;wait
19;38;None;e;waiting;wait
0;39;None;w;waiting;wait
1;39;(71, 64);e;stopped;wait
2;39;None;w;waiting;wait
3;39;(33, 22);e;moving;move_forward
4;39;(39, 20);n;stopped;wait
5;39;(40, 67);w;moving;move_forward
6;39;(66, 46);n;moving;move_forward
7;39;None;n;waiting;wait
8;39;(67, 50);e;moving;move_forward
9;39;(13, 43);n;moving;move_forward
10;39;None;s;waiting;wait
11;39;None;n;waiting;wait
12;39;None;w;waiting;wait
13;39;None;e;waiting;wait
14;39;(70, 63);e;stopped;wait
15;39;None;s;waiting;wait
16;39;None;w;waiting;wait
17;39;None;e;waiting;wait
18;39;None;e;waiting;wait
19;39;None;e;waiting;wait
0;40;None;w;waiting;wait
1;40;(71, 64);e;stopped;wait
2;40;None;w;waiting;wait
3;40;(33, 23);e;moving;move_forward
4;40;(39, 20);n;stopped;wait
5;40;(39, 67);n;moving;move_forward
6;40;(66, 45);w;moving;wait
7;40;None;n;waiting;wait
8;40;(67, 51);e;moving;move_forward
9;40;(13, 42);w;moving;move_forward
10;40;None;s;waiting;wait
11;40;None;n;waiting;wait
12;40;None;w;waiting;wait
13;40;None;e;waiting;wait
14;40;(70, 63);e;stopped;wait
15;40;None;s;waiting;wait
16;40;None;w;waiting;wait
17;40;None;e;waiting;wait
18;40;None;e;waiting;wait
19;40;None;e;waiting;wait
0;41;None;w;waiting;wait
1;41;(71, 64);e;stopped;wait
2;41;None;w;waiting;wait
3;41;(33, 24);e;moving;move_forward
4;41;(39, 20);n;stopped;wait
5;41;(39, 66);w;moving;move_forward
6;41;(66, 45);w;stopped;wait
7;41;None;n;waiting;wait
8;41;(67, 52);e;moving;move_forward
9;41;(13, 41);w;moving;move_forward
10;41;None;s;waiting;wait
11;41;None;n;waiting;wait
12;41;None;w;waiting;wait
13;41;None;e;waiting;wait
14;41;(70, 63);e;stopped;wait
15;41;None;s;waiting;wait
16;41;None;w;waiting;wait
17;41;None;e;waiting;wait
18;41;None;e;waiting;wait
19;41;None;e;waiting;wait
0;42;None;w;waiting;wait
1;42;(71, 64);e;stopped;wait
2;42;None;w;waiting;wait
3;42;(33, 25);e;moving;move_forward
4;42;(39, 20);n;stopped;wait
5;42;(38, 66);n;moving;move_forward
6;42;(66, 45);w;stopped;wait
7;42;None;n;waiting;wait
8;42;(66, 52);n;moving;move_forward
9;42;(13, 40);w;moving;move_forward
10;42;None;s;waiting;wait
11;42;None;n;waiting;wait
12;42;None;w;waiting;wait
13;42;None;e;waiting;wait
14;42;(70, 63);e;stopped;wait
15;42;None;s;waiting;wait
16;42;None;w;waiting;wait
17;42;None;e;waiting;wait
18;42;None;e;waiting;wait
19;42;None;e;waiting;wait
0;43;None;w;waiting;wait
