agent;timestep;position;direction;status;given_command
1;83;(17, 4);w;moving;move_forward
1;84;(17, 3);w;moving;move_forward
1;85;(17, 2);w;moving;move_forward
1;86;(17, 1);w;moving;move_forward
1;87;(16, 1);n;moving;move_forward
1;88;(15, 1);n;moving;move_forward
1;89;(14, 1);n;moving;move_forward
1;90;(13, 1);n;moving;move_forward
1;91;(12, 1);n;moving;move_forward
1;92;(12, 2);e;moving;wait
1;93;(12, 2);e;stopped;move_forward
1;94;(12, 3);e;moving;move_right
1;95;(13, 3);s;moving;move_forward
1;96;(13, 4);e;moving;move_forward
1;97;(13, 5);e;moving;move_right
