agent;timestep;position;direction;status;given_command
0;137;(17, 31);n;stopped;wait
1;137;(16, 31);n;stopped;wait
0;138;(17, 31);n;stopped;wait
1;138;(16, 31);n;stopped;wait
0;139;(17, 31);n;stopped;wait
1;139;(16, 31);n;stopped;wait
0;140;(17, 31);n;stopped;move_forward
1;140;(16, 31);n;stopped;wait
0;141;(17, 31);n;stopped;move_forward
1;141;(16, 31);n;stopped;wait
0;142;(17, 31);n;stopped;move_forward
1;142;(16, 31);n;stopped;wait
1;143;(16, 31);n;stopped;wait
1;144;(16, 31);n;stopped;wait
1;145;(16, 31);n;stopped;wait
1;146;(16, 31);n;stopped;wait
1;147;(16, 31);n;stopped;wait
1;148;(16, 31);n;stopped;wait
1;149;(16, 31);n;stopped;wait
1;150;(16, 31);n;stopped;move_forward
1;151;(15, 31);n;moving;wait
1;152;(15, 31);n;stopped;move_forward
1;153;(15, 31);n;moving;wait
