agent;timestep;position;direction;status;given_command
2;10;(4, 10);w;moving;move_forward
3;10;None;e;waiting;wait
4;10;None;s;waiting;wait
5;10;None;s;waiting;wait
6;10;None;w;waiting;wait
7;10;None;e;waiting;wait
8;10;None;n;waiting;wait
9;10;None;w;waiting;wait
10;10;None;e;waiting;wait
11;10;None;n;waiting;wait
12;10;None;n;waiting;wait
13;10;None;w;waiting;wait
14;10;None;n;waiting;wait
15;10;None;e;waiting;wait
16;10;None;s;waiting;wait
17;10;None;n;waiting;wait
18;10;None;s;waiting;wait
19;10;None;w;waiting;wait
0;11;None;s;waiting;wait
1;11;None;s;waiting;wait
2;11;(4, 10);w;moving;move_forward
3;11;None;e;waiting;wait
4;11;None;s;waiting;wait
5;11;None;s;waiting;wait
6;11;None;w;waiting;wait
7;11;None;e;waiting;wait
8;11;None;n;waiting;wait
9;11;None;w;waiting;wait
10;11;None;e;waiting;wait
11;11;None;n;waiting;wait
12;11;None;n;waiting;wait
13;11;None;w;waiting;wait
14;11;None;n;waiting;wait
15;11;None;e;waiting;wait
16;11;None;s;waiting;wait
17;11;None;n;waiting;wait
18;11;None;s;waiting;wait
19;11;None;w;waiting;wait
0;12;None;s;waiting;wait
1;12;None;s;waiting;wait
2;12;(3, 10);n;moving;wait
3;12;None;e;waiting;wait
4;12;None;s;waiting;wait
5;12;None;s;waiting;wait
6;12;None;w;waiting;wait
7;12;None;e;waiting;wait
8;12;None;n;waiting;wait
9;12;None;w;waiting;wait
10;12;None;e;waiting;wait
11;12;None;n;waiting;wait
12;12;None;n;waiting;wait
13;12;None;w;waiting;wait
14;12;None;n;waiting;wait
15;12;None;e;waiting;wait
16;12;None;s;waiting;wait
17;12;None;n;waiting;wait
18;12;None;s;waiting;wait
19;12;None;w;waiting;wait
0;13;None;s;waiting;wait
1;13;None;s;waiting;wait
2;13;(3, 10);n;stopped;wait
3;13;None;e;waiting;wait
4;13;None;s;waiting;wait
5;13;None;s;waiting;wait
6;13;None;w;waiting;wait
7;13;None;e;waiting;wait
8;13;None;n;waiting;wait
9;13;None;w;waiting;wait
10;13;None;e;waiting;wait
11;13;None;n;waiting;wait
12;13;None;n;waiting;wait
13;13;None;w;waiting;wait
14;13;None;n;waiting;wait
15;13;None;e;waiting;wait
16;13;None;s;waiting;wait
17;13;None;n;waiting;wait
18;13;None;s;waiting;wait
19;13;None;w;waiting;wait
0;14;None;s;waiting;wait
1;14;None;s;waiting;wait
2;14;(3, 10);n;stopped;wait
3;14;None;e;waiting;wait
4;14;None;s;waiting;wait
5;14;None;s;waiting;wait
6;14;None;w;waiting;wait
7;14;None;e;waiting;wait
8;14;None;n;waiting;wait
9;14;None;w;waiting;wait
10;14;None;e;waiting;wait
11;14;None;n;waiting;wait
12;14;None;n;waiting;wait
13;14;None;w;waiting;wait
14;14;None;n;waiting;wait
15;14;None;e;waiting;wait
16;14;None;s;waiting;wait
17;14;None;n;waiting;wait
18;14;None;s;waiting;wait
19;14;None;w;waiting;wait
0;15;None;s;waiting;wait
1;15;None;s;waiting;wait
2;15;(3, 10);n;stopped;wait
3;15;None;e;waiting;wait
4;15;None;s;waiting;wait
5;15;None;s;waiting;wait
6;15;None;w;waiting;wait
7;15;None;e;waiting;wait
8;15;None;n;waiting;wait
9;15;None;w;waiting;wait
10;15;None;e;waiting;wait
11;15;None;n;waiting;wait
12;15;None;n;waiting;wait
13;15;None;w;waiting;wait
14;15;None;n;waiting;wait
15;15;None;e;waiting;wait
16;15;None;s;waiting;wait
17;15;None;n;waiting;wait
18;15;None;s;waiting;wait
19;15;None;w;waiting;wait
0;16;None;s;waiting;wait
1;16;None;s;waiting;wait
2;16;(3, 10);n;stopped;wait
3;16;None;e;waiting;wait
4;16;None;s;waiting;wait
5;16;None;s;waiting;wait
6;16;None;w;waiting;wait
7;16;None;e;waiting;wait
8;16;None;n;waiting;wait
9;16;None;w;waiting;wait
10;16;None;e;waiting;wait
11;16;None;n;waiting;wait
12;16;None;n;waiting;wait
13;16;None;w;waiting;wait
14;16;None;n;waiting;wait
15;16;None;e;waiting;wait
16;16;None;s;waiting;wait
17;16;None;n;waiting;wait
18;16;None;s;waiting;wait
19;16;None;w;waiting;wait
0;17;None;s;waiting;wait
1;17;None;s;waiting;wait
2;17;(3, 10);n;stopped;move_forward
3;17;None;e;waiting;wait
4;17;None;s;waiting;wait
5;17;None;s;waiting;wait
6;17;None;w;waiting;wait
7;17;None;e;waiting;wait
8;17;None;n;waiting;wait
9;17;None;w;waiting;wait
10;17;None;e;waiting;wait
11;17;None;n;waiting;wait
12;17;None;n;waiting;wait
13;17;None;w;waiting;wait
14;17;None;n;waiting;wait
15;17;None;e;waiting;wait
16;17;None;s;waiting;wait
17;17;None;n;waiting;wait
18;17;None;s;waiting;wait
19;17;None;w;waiting;wait
0;18;None;s;waiting;wait
1;18;None;s;waiting;wait
2;18;(3, 10);n;moving;move_forward
3;18;None;e;waiting;wait
4;18;None;s;waiting;wait
5;18;None;s;waiting;wait
6;18;None;w;waiting;wait
7;18;None;e;waiting;wait
8;18;None;n;waiting;wait
9;18;None;w;waiting;wait
10;18;None;e;waiting;wait
11;18;None;n;waiting;wait
12;18;None;n;waiting;wait
13;18;None;w;waiting;wait
14;18;None;n;waiting;wait
15;18;None;e;waiting;wait
16;18;None;s;waiting;wait
17;18;None;n;waiting;wait
18;18;None;s;waiting;wait
19;18;None;w;waiting;wait
0;19;None;s;waiting;wait
1;19;None;s;waiting;wait
2;19;(2, 10);n;moving;wait
3;19;None;e;waiting;wait
4;19;None;s;waiting;wait
5;19;None;s;waiting;wait
6;19;None;w;waiting;wait
7;19;None;e;waiting;wait
8;19;None;n;waiting;wait
9;19;None;w;waiting;wait
10;19;None;e;waiting;wait
11;19;None;n;waiting;wait
12;19;None;n;waiting;wait
13;19;None;w;waiting;wait
14;19;None;n;waiting;wait
15;19;None;e;waiting;wait
16;19;None;s;waiting;wait
17;19;None;n;waiting;wait
18;19;None;s;waiting;wait
19;19;None;w;waiting;wait
0;20;None;s;waiting;wait
1;20;None;s;waiting;wait
2;20;(2, 10);n;stopped;wait
3;20;None;e;waiting;wait
4;20;None;s;waiting;wait
5;20;None;s;waiting;wait
6;20;None;w;waiting;wait
7;20;None;e;waiting;wait
8;20;None;n;waiting;wait
9;20;None;w;waiting;wait
10;20;None;e;waiting;wait
11;20;None;n;waiting;wait
12;20;None;n;waiting;wait
13;20;None;w;waiting;wait
14;20;None;n;waiting;wait
15;20;None;e;waiting;wait
16;20;None;s;waiting;wait
17;20;None;n;waiting;wait
18;20;None;s;waiting;wait
19;20;None;w;waiting;wait
0;21;None;s;waiting;wait
1;21;None;s;waiting;wait
2;21;(2, 10);n;stopped;move_forward
3;21;None;e;waiting;wait
4;21;None;s;waiting;wait
5;21;None;s;waiting;wait
6;21;None;w;waiting;wait
7;21;None;e;waiting;wait
8;21;None;n;waiting;wait
9;21;None;w;waiting;wait
10;21;None;e;waiting;wait
11;21;None;n;waiting;wait
12;21;None;n;waiting;wait
13;21;None;w;waiting;wait
14;21;None;n;waiting;wait
15;21;None;e;waiting;wait
16;21;None;s;waiting;wait
17;21;None;n;waiting;wait
18;21;None;s;waiting;wait
19;21;None;w;waiting;wait
0;22;None;s;waiting;wait
1;22;None;s;waiting;wait
2;22;(2, 10);n;moving;move_forward
3;22;None;e;waiting;wait
4;22;None;s;waiting;wait
5;22;None;s;waiting;wait
6;22;None;w;waiting;wait
7;22;None;e;waiting;wait
8;22;None;n;waiting;wait
9;22;None;w;waiting;wait
10;22;None;e;waiting;wait
11;22;None;n;waiting;wait
12;22;None;n;waiting;wait
13;22;None;w;waiting;wait
14;22;None;n;waiting;wait
15;22;None;e;waiting;wait
16;22;None;s;waiting;wait
17;22;None;n;waiting;wait
18;22;None;s;waiting;wait
19;22;None;w;waiting;wait
0;23;None;s;waiting;wait
1;23;None;s;waiting;wait
2;23;(2, 11);e;moving;move_forward
3;23;None;e;waiting;wait
4;23;None;s;waiting;wait
5;23;None;s;waiting;wait
6;23;None;w;waiting;wait
7;23;None;e;waiting;wait
8;23;None;n;waiting;wait
9;23;None;w;waiting;wait
10;23;None;e;waiting;wait
11;23;None;n;waiting;wait
12;23;None;n;waiting;wait
13;23;None;w;waiting;wait
14;23;None;n;waiting;wait
15;23;None;e;waiting;wait
16;23;None;s;waiting;wait
17;23;None;n;waiting;wait
18;23;None;s;waiting;wait
19;23;None;w;waiting;wait
0;24;None;s;waiting;wait
1;24;None;s;waiting;wait
2;24;(2, 11);e;moving;move_forward
3;24;None;e;waiting;wait
4;24;None;s;waiting;wait
5;24;None;s;waiting;wait
6;24;None;w;waiting;wait
7;24;None;e;waiting;wait
8;24;None;n;waiting;wait
9;24;None;w;waiting;wait
10;24;None;e;waiting;wait
11;24;None;n;waiting;wait
12;24;None;n;waiting;wait
13;24;None;w;waiting;wait
14;24;None;n;waiting;wait
15;24;None;e;waiting;wait
16;24;None;s;waiting;wait
17;24;None;n;waiting;wait
18;24;None;s;waiting;wait
19;24;None;w;waiting;wait
0;25;None;s;waiting;wait
1;25;None;s;waiting;wait
2;25;(2, 12);e;moving;wait
3;25;None;e;waiting;wait
4;25;None;s;waiting;wait
5;25;None;s;waiting;wait
6;25;None;w;waiting;wait
7;25;None;e;waiting;wait
8;25;None;n;waiting;wait
9;25;None;w;waiting;wait
10;25;None;e;waiting;wait
11;25;None;n;waiting;wait
12;25;None;n;waiting;wait
13;25;None;w;waiting;wait
14;25;None;n;waiting;wait
15;25;None;e;waiting;wait
16;25;None;s;waiting;wait
17;25;None;n;ready to depart;move_forward
18;25;None;s;waiting;wait
19;25;None;w;waiting;wait
0;26;None;s;waiting;wait
1;26;None;s;waiting;wait
2;26;(2, 12);e;stopped;wait
3;26;None;e;waiting;wait
4;26;None;s;waiting;wait
5;26;None;s;waiting;wait
6;26;None;w;waiting;wait
7;26;None;e;waiting;wait
8;26;None;n;waiting;wait
9;26;None;w;waiting;wait
10;26;None;e;waiting;wait
11;26;None;n;waiting;wait
12;26;None;n;waiting;wait
13;26;None;w;waiting;wait
14;26;None;n;waiting;wait
15;26;None;e;waiting;wait
16;26;None;s;waiting;wait
17;26;(32, 33);n;moving;move_forward
18;26;None;s;waiting;wait
19;26;None;w;waiting;wait
0;27;None;s;waiting;wait
1;27;None;s;waiting;wait
2;27;(2, 12);e;stopped;wait
3;27;None;e;waiting;wait
4;27;None;s;waiting;wait
5;27;None;s;waiting;wait
6;27;None;w;ready to depart;move_forward
7;27;None;e;waiting;wait
8;27;None;n;waiting;wait
9;27;None;w;ready to depart;move_forward
10;27;None;e;waiting;wait
11;27;None;n;waiting;wait
12;27;None;n;waiting;wait
13;27;None;w;waiting;wait
14;27;None;n;waiting;wait
15;27;None;e;waiting;wait
16;27;None;s;waiting;wait
17;27;(32, 33);n;moving;move_forward
18;27;None;s;waiting;wait
19;27;None;w;waiting;wait
0;28;None;s;waiting;wait
1;28;None;s;waiting;wait
2;28;(2, 12);e;stopped;wait
3;28;None;e;waiting;wait
4;28;None;s;waiting;wait
5;28;None;s;waiting;wait
6;28;(25, 19);w;moving;move_forward
7;28;None;e;waiting;wait
8;28;None;n;waiting;wait
9;28;(19, 7);w;moving;move_forward
10;28;None;e;waiting;wait
11;28;None;n;waiting;wait
12;28;None;n;waiting;wait
13;28;None;w;waiting;wait
14;28;None;n;waiting;wait
15;28;None;e;waiting;wait
16;28;None;s;waiting;wait
17;28;(32, 33);n;moving;move_forward
18;28;None;s;waiting;wait
19;28;None;w;waiting;wait
0;29;None;s;waiting;wait
1;29;None;s;waiting;wait
2;29;(2, 12);e;stopped;wait
3;29;None;e;waiting;wait
4;29;None;s;waiting;wait
5;29;None;s;waiting;wait
6;29;(25, 18);w;moving;move_forward
7;29;None;e;waiting;wait
8;29;None;n;waiting;wait
9;29;(19, 7);w;moving;move_forward
10;29;None;e;waiting;wait
11;29;None;n;waiting;wait
12;29;None;n;waiting;wait
13;29;None;w;waiting;wait
14;29;None;n;waiting;wait
15;29;None;e;waiting;wait
16;29;None;s;waiting;wait
17;29;(31, 33);n;moving;move_forward
18;29;None;s;waiting;wait
19;29;None;w;waiting;wait
0;30;None;s;waiting;wait
1;30;None;s;waiting;wait
2;30;(2, 12);e;stopped;wait
3;30;None;e;waiting;wait
4;30;None;s;waiting;wait
5;30;None;s;waiting;wait
6;30;(25, 17);w;moving;move_forward
7;30;None;e;waiting;wait
8;30;None;n;waiting;wait
9;30;(19, 7);w;moving;move_forward
10;30;None;e;waiting;wait
11;30;None;n;waiting;wait
12;30;None;n;waiting;wait
13;30;None;w;waiting;wait
14;30;None;n;waiting;wait
15;30;None;e;waiting;wait
16;30;None;s;waiting;wait
17;30;(31, 33);n;moving;move_forward
18;30;None;s;waiting;wait
19;30;None;w;waiting;wait
0;31;None;s;waiting;wait
1;31;None;s;waiting;wait
2;31;(2, 12);e;stopped;wait
3;31;None;e;waiting;wait
4;31;None;s;waiting;wait
5;31;None;s;waiting;wait
6;31;(25, 16);w;moving;wait
7;31;None;e;waiting;wait
8;31;None;n;waiting;wait
9;31;(19, 6);w;moving;move_forward
10;31;None;e;waiting;wait
11;31;None;n;waiting;wait
12;31;None;n;waiting;wait
13;31;None;w;waiting;wait
14;31;None;n;waiting;wait
15;31;None;e;waiting;wait
16;31;None;s;waiting;wait
17;31;(31, 33);n;moving;move_forward
18;31;None;s;waiting;wait
19;31;None;w;waiting;wait
0;32;None;s;waiting;wait
1;32;None;s;waiting;wait
2;32;(2, 12);e;stopped;wait
3;32;None;e;waiting;wait
4;32;None;s;waiting;wait
5;32;None;s;waiting;wait
6;32;(25, 16);w;stopped;wait
7;32;None;e;waiting;wait
8;32;None;n;waiting;wait
9;32;(19, 6);w;moving;move_forward
10;32;None;e;waiting;wait
11;32;None;n;waiting;wait
12;32;None;n;waiting;wait
13;32;None;w;waiting;wait
14;32;None;n;waiting;wait
15;32;None;e;waiting;wait
16;32;None;s;waiting;wait
17;32;(30, 33);n;moving;move_forward
18;32;None;s;waiting;wait
19;32;None;w;waiting;wait
0;33;None;s;waiting;wait
1;33;None;s;waiting;wait
2;33;(2, 12);e;stopped;wait
3;33;None;e;waiting;wait
4;33;None;s;waiting;wait
5;33;None;s;waiting;wait
6;33;(25, 16);w;stopped;wait
7;33;None;e;waiting;wait
8;33;None;n;waiting;wait
9;33;(19, 6);w;moving;move_forward
10;33;None;e;waiting;wait
11;33;None;n;waiting;wait
12;33;None;n;waiting;wait
13;33;None;w;waiting;wait
14;33;None;n;waiting;wait
15;33;None;e;waiting;wait
16;33;None;s;waiting;wait
17;33;(30, 33);n;moving;move_forward
18;33;None;s;waiting;wait
19;33;None;w;waiting;wait
0;34;None;s;waiting;wait
1;34;None;s;waiting;wait
2;34;(2, 12);e;stopped;wait
3;34;None;e;waiting;wait
4;34;None;s;waiting;wait
5;34;None;s;waiting;wait
6;34;(25, 16);w;stopped;wait
7;34;None;e;waiting;wait
8;34;None;n;waiting;wait
9;34;(20, 6);s;moving;move_forward
10;34;None;e;waiting;wait
11;34;None;n;waiting;wait
12;34;None;n;waiting;wait
13;34;None;w;waiting;wait
14;34;None;n;waiting;wait
15;34;None;e;waiting;wait
16;34;None;s;waiting;wait
17;34;(30, 33);n;moving;move_forward
18;34;None;s;waiting;wait
19;34;None;w;waiting;wait
0;35;None;s;waiting;wait
1;35;None;s;waiting;wait
2;35;(2, 12);e;stopped;wait
3;35;None;e;waiting;wait
4;35;None;s;waiting;wait
5;35;None;s;waiting;wait
6;35;(25, 16);w;stopped;wait
7;35;None;e;waiting;wait
8;35;None;n;waiting;wait
9;35;(20, 6);s;moving;move_forward
10;35;None;e;waiting;wait
11;35;None;n;waiting;wait
12;35;None;n;waiting;wait
13;35;None;w;waiting;wait
14;35;None;n;waiting;wait
15;35;None;e;waiting;wait
16;35;None;s;waiting;wait
17;35;(29, 33);n;moving;move_forward
18;35;None;s;waiting;wait
19;35;None;w;waiting;wait
0;36;None;s;waiting;wait
1;36;None;s;waiting;wait
2;36;(2, 12);e;stopped;wait
3;36;None;e;waiting;wait
4;36;None;s;waiting;wait
5;36;None;s;waiting;wait
6;36;(25, 16);w;stopped;wait
7;36;None;e;waiting;wait
8;36;None;n;waiting;wait
9;36;(20, 6);s;moving;move_forward
10;36;None;e;waiting;wait
11;36;None;n;waiting;wait
12;36;None;n;waiting;wait
13;36;None;w;waiting;wait
14;36;None;n;waiting;wait
15;36;None;e;waiting;wait
16;36;None;s;waiting;wait
17;36;(29, 33);n;moving;move_forward
18;36;None;s;waiting;wait
19;36;None;w;waiting;wait
0;37;None;s;waiting;wait
1;37;None;s;waiting;wait
2;37;(2, 12);e;stopped;wait
3;37;None;e;waiting;wait
4;37;None;s;waiting;wait
5;37;None;s;waiting;wait
6;37;(25, 16);w;stopped;move_forward
7;37;None;e;waiting;wait
8;37;None;n;waiting;wait
9;37;(20, 5);w;moving;move_forward
10;37;None;e;waiting;wait
11;37;None;n;waiting;wait
12;37;None;n;waiting;wait
13;37;None;w;waiting;wait
14;37;None;n;waiting;wait
15;37;None;e;waiting;wait
16;37;None;s;waiting;wait
17;37;(29, 33);n;moving;move_forward
18;37;None;s;waiting;wait
19;37;None;w;waiting;wait
0;38;None;s;waiting;wait
1;38;None;s;waiting;wait
2;38;(2, 12);e;stopped;wait
3;38;None;e;waiting;wait
4;38;None;s;waiting;wait
5;38;None;s;waiting;wait
6;38;(24, 16);n;moving;move_forward
7;38;None;e;waiting;wait
8;38;None;n;waiting;wait
9;38;(20, 5);w;moving;move_forward
10;38;None;e;waiting;wait
11;38;None;n;waiting;wait
12;38;None;n;waiting;wait
13;38;None;w;waiting;wait
14;38;None;n;waiting;wait
15;38;None;e;waiting;wait
16;38;None;s;waiting;wait
17;38;(28, 33);n;moving;move_forward
18;38;None;s;waiting;wait
19;38;None;w;waiting;wait
0;39;None;s;waiting;wait
1;39;None;s;waiting;wait
2;39;(2, 12);e;stopped;wait
3;39;None;e;waiting;wait
4;39;None;s;waiting;wait
5;39;None;s;waiting;wait
6;39;(24, 15);w;moving;wait
7;39;None;e;waiting;wait
8;39;None;n;waiting;wait
9;39;(20, 5);w;moving;move_forward
10;39;None;e;waiting;wait
11;39;None;n;waiting;wait
12;39;None;n;waiting;wait
13;39;None;w;waiting;wait
14;39;None;n;waiting;wait
15;39;None;e;waiting;wait
16;39;None;s;waiting;wait
17;39;(28, 33);n;moving;move_forward
18;39;None;s;waiting;wait
19;39;None;w;waiting;wait
0;40;None;s;waiting;wait
1;40;None;s;waiting;wait
2;40;(2, 12);e;stopped;wait
3;40;None;e;waiting;wait
4;40;None;s;waiting;wait
5;40;None;s;waiting;wait
6;40;(24, 15);w;stopped;wait
7;40;None;e;waiting;wait
8;40;None;n;waiting;wait
9;40;(20, 4);w;moving;move_forward
10;40;None;e;waiting;wait
11;40;None;n;waiting;wait
12;40;None;n;waiting;wait
13;40;None;w;waiting;wait
14;40;None;n;waiting;wait
15;40;None;e;waiting;wait
16;40;None;s;waiting;wait
17;40;(28, 33);n;moving;move_forward
18;40;None;s;waiting;wait
19;40;None;w;waiting;wait
0;41;None;s;waiting;wait
1;41;None;s;waiting;wait
2;41;(2, 12);e;stopped;wait
3;41;None;e;waiting;wait
4;41;None;s;waiting;wait
5;41;None;s;waiting;wait
6;41;(24, 15);w;stopped;wait
7;41;None;e;waiting;wait
8;41;None;n;waiting;wait
9;41;(20, 4);w;moving;move_forward
10;41;None;e;waiting;wait
11;41;None;n;waiting;wait
12;41;None;n;waiting;wait
13;41;None;w;waiting;wait
14;41;None;n;waiting;wait
15;41;None;e;waiting;wait
16;41;None;s;waiting;wait
17;41;(27, 33);n;moving;move_forward
18;41;None;s;waiting;wait
19;41;None;w;waiting;wait
0;42;None;s;waiting;wait
1;42;None;s;waiting;wait
2;42;(2, 12);e;stopped;wait
3;42;None;e;waiting;wait
4;42;None;s;waiting;wait
5;42;None;s;waiting;wait
6;42;(24, 15);w;stopped;move_forward
7;42;None;e;waiting;wait
8;42;None;n;waiting;wait
9;42;(20, 4);w;moving;move_forward
10;42;None;e;waiting;wait
11;42;None;n;waiting;wait
12;42;None;n;waiting;wait
13;42;None;w;waiting;wait
14;42;None;n;waiting;wait
15;42;None;e;waiting;wait
16;42;None;s;waiting;wait
17;42;(27, 33);n;moving;move_forward
18;42;None;s;waiting;wait
19;42;None;w;waiting;wait
0;43;None;s;waiting;wait
1;43;None;s;waiting;wait
2;43;(2, 12);e;stopped;wait
3;43;None;e;waiting;wait
4;43;None;s;waiting;wait
5;43;None;s;waiting;wait
6;43;(24, 14);w;moving;move_forward
7;43;None;e;waiting;wait
8;43;None;n;waiting;wait
9;43;(20, 3);w;moving;move_forward
10;43;None;e;waiting;wait
11;43;None;n;waiting;wait
12;43;None;n;waiting;wait
13;43;None;w;waiting;wait
14;43;None;n;waiting;wait
15;43;None;e;waiting;wait
16;43;None;s;waiting;wait
17;43;(27, 33);n;moving;move_forward
18;43;None;s;waiting;wait
19;43;None;w;waiting;wait
0;44;None;s;waiting;wait
1;44;None;s;waiting;wait
2;44;(2, 12);e;stopped;wait
3;44;None;e;waiting;wait
4;44;None;s;waiting;wait
5;44;None;s;waiting;wait
6;44;(24, 13);w;moving;move_forward
7;44;None;e;waiting;wait
8;44;None;n;waiting;wait
9;44;(20, 3);w;moving;move_forward
10;44;None;e;waiting;wait
11;44;None;n;waiting;wait
12;44;None;n;waiting;wait
13;44;None;w;waiting;wait
14;44;None;n;waiting;wait
15;44;None;e;waiting;wait
16;44;None;s;waiting;wait
17;44;(26, 33);n;moving;move_forward
18;44;None;s;waiting;wait
19;44;None;w;waiting;wait
