agent;timestep;position;direction;status;given_command
0;129;(21, 18);w;stopped;move_forward
1;129;(23, 28);s;stopped;wait
2;129;(17, 17);s;stopped;wait
0;130;(21, 17);w;moving;move_forward
1;130;(23, 28);s;stopped;wait
2;130;(17, 17);s;stopped;wait
0;131;(21, 16);w;moving;move_forward
1;131;(23, 28);s;stopped;wait
2;131;(17, 17);s;stopped;wait
0;132;(21, 15);w;moving;move_forward
1;132;(23, 28);s;stopped;wait
2;132;(17, 17);s;stopped;wait
0;133;(21, 14);w;moving;move_forward
1;133;(23, 28);s;stopped;wait
2;133;(17, 17);s;stopped;wait
0;134;(21, 13);w;moving;move_forward
1;134;(23, 28);s;stopped;wait
2;134;(17, 17);s;stopped;wait
0;135;(21, 12);w;moving;move_forward
1;135;(23, 28);s;stopped;wait
2;135;(17, 17);s;stopped;wait
0;136;(21, 11);w;moving;move_forward
1;136;(23, 28);s;stopped;wait
2;136;(17, 17);s;stopped;wait
0;137;(21, 10);w;moving;move_forward
1;137;(23, 28);s;stopped;wait
2;137;(17, 17);s;stopped;wait
0;138;(21, 9);w;moving;move_forward
1;138;(23, 28);s;stopped;wait
2;138;(17, 17);s;stopped;wait
0;139;(20, 9);n;moving;move_forward
1;139;(23, 28);s;stopped;wait
2;139;(17, 17);s;stopped;wait
0;140;(19, 9);n;moving;move_forward
1;140;(23, 28);s;stopped;wait
2;140;(17, 17);s;stopped;wait
0;141;(18, 9);n;moving;move_forward
1;141;(23, 28);s;stopped;wait
2;141;(17, 17);s;stopped;wait
0;142;(17, 9);n;moving;move_forward
1;142;(23, 28);s;stopped;wait
2;142;(17, 17);s;stopped;wait
0;143;(16, 9);n;moving;move_forward
1;143;(23, 28);s;stopped;wait
2;143;(17, 17);s;stopped;wait
0;144;(16, 10);e;moving;wait
1;144;(23, 28);s;stopped;wait
2;144;(17, 17);s;stopped;wait
0;145;(16, 10);e;stopped;wait
1;145;(23, 28);s;stopped;wait
2;145;(17, 17);s;stopped;wait
0;146;(16, 10);e;stopped;wait
1;146;(23, 28);s;stopped;wait
2;146;(17, 17);s;stopped;wait
0;147;(16, 10);e;stopped;move_forward
1;147;(23, 28);s;stopped;wait
2;147;(17, 17);s;stopped;wait
0;148;(16, 11);e;moving;move_right
1;148;(23, 28);s;stopped;wait
2;148;(17, 17);s;stopped;wait
0;149;(17, 11);s;moving;move_forward
1;149;(23, 28);s;stopped;wait
2;149;(17, 17);s;stopped;wait
0;150;(17, 12);e;moving;move_forward
1;150;(23, 28);s;stopped;wait
2;150;(17, 17);s;stopped;wait
0;151;(17, 13);e;moving;move_forward
1;151;(23, 28);s;stopped;wait
2;151;(17, 17);s;stopped;move_forward
1;152;(23, 28);s;stopped;move_forward
2;152;(17, 16);w;moving;move_forward
1;153;(23, 28);s;moving;move_forward
2;153;(17, 15);w;moving;move_forward
