agent;timestep;position;direction;status;given_command
4;58;None;n;waiting;wait
0;59;(30, 24);w;moving;move_forward
1;59;None;n;waiting;wait
2;59;(30, 5);n;stopped;wait
3;59;None;e;waiting;wait
4;59;None;n;waiting;wait
0;60;(30, 24);w;moving;move_forward
1;60;None;n;waiting;wait
2;60;(30, 5);n;stopped;wait
3;60;None;e;waiting;wait
4;60;None;n;waiting;wait
0;61;(31, 24);s;moving;wait
1;61;None;n;waiting;wait
2;61;(30, 5);n;stopped;wait
3;61;None;e;waiting;wait
4;61;None;n;waiting;wait
0;62;(31, 24);s;stopped;wait
1;62;None;n;waiting;wait
2;62;(30, 5);n;stopped;wait
3;62;None;e;waiting;wait
4;62;None;n;waiting;wait
0;63;(31, 24);s;stopped;wait
1;63;None;n;waiting;wait
2;63;(30, 5);n;stopped;wait
3;63;None;e;waiting;wait
4;63;None;n;waiting;wait
0;64;(31, 24);s;stopped;move_forward
1;64;None;n;waiting;wait
2;64;(30, 5);n;stopped;wait
3;64;None;e;waiting;wait
4;64;None;n;waiting;wait
0;65;(31, 24);s;moving;move_forward
1;65;None;n;waiting;wait
2;65;(30, 5);n;stopped;wait
3;65;None;e;waiting;wait
4;65;None;n;waiting;wait
0;66;(31, 24);s;moving;move_forward
1;66;None;n;waiting;wait
2;66;(30, 5);n;stopped;wait
3;66;None;e;waiting;wait
4;66;None;n;waiting;wait
0;67;(32, 24);s;moving;move_forward
1;67;None;n;waiting;wait
2;67;(30, 5);n;stopped;wait
3;67;None;e;waiting;wait
4;67;None;n;waiting;wait
0;68;(32, 24);s;moving;move_forward
1;68;None;n;waiting;wait
2;68;(30, 5);n;stopped;wait
3;68;None;e;waiting;wait
4;68;None;n;waiting;wait
0;69;(32, 24);s;moving;move_forward
1;69;None;n;waiting;wait
2;69;(30, 5);n;stopped;wait
3;69;None;e;waiting;wait
4;69;None;n;waiting;wait
0;70;(33, 24);s;moving;move_forward
1;70;None;n;waiting;wait
2;70;(30, 5);n;stopped;wait
3;70;None;e;waiting;wait
4;70;None;n;waiting;wait
0;71;(33, 24);s;moving;move_forward
1;71;None;n;waiting;wait
2;71;(30, 5);n;stopped;wait
3;71;None;e;waiting;wait
4;71;None;n;waiting;wait
0;72;(33, 24);s;moving;move_forward
1;72;None;n;waiting;wait
2;72;(30, 5);n;stopped;wait
3;72;None;e;waiting;wait
4;72;None;n;waiting;wait
0;73;(34, 24);s;moving;move_forward
1;73;None;n;waiting;wait
2;73;(30, 5);n;stopped;wait
3;73;None;e;waiting;wait
4;73;None;n;waiting;wait
0;74;(34, 24);s;moving;move_forward
1;74;None;n;waiting;wait
2;74;(30, 5);n;stopped;wait
3;74;None;e;waiting;wait
4;74;None;n;waiting;wait
0;75;(34, 24);s;moving;move_forward
1;75;None;n;waiting;wait
2;75;(30, 5);n;stopped;wait
3;75;None;e;waiting;wait
4;75;None;n;waiting;wait
0;76;(34, 23);w;moving;move_forward
1;76;None;n;waiting;wait
2;76;(30, 5);n;stopped;wait
3;76;None;e;waiting;wait
4;76;None;n;waiting;wait
0;77;(34, 23);w;moving;move_forward
1;77;None;n;waiting;wait
2;77;(30, 5);n;stopped;wait
3;77;None;e;waiting;wait
4;77;None;n;waiting;wait
0;78;(34, 23);w;moving;move_forward
1;78;None;n;waiting;wait
2;78;(30, 5);n;stopped;wait
3;78;None;e;waiting;wait
4;78;None;n;waiting;wait
0;79;(34, 22);w;moving;move_forward
1;79;None;n;waiting;wait
2;79;(30, 5);n;stopped;wait
3;79;None;e;waiting;wait
4;79;None;n;waiting;wait
0;80;(34, 22);w;moving;move_forward
1;80;None;n;waiting;wait
2;80;(30, 5);n;stopped;wait
3;80;None;e;waiting;wait
4;80;None;n;waiting;wait
0;81;(34, 22);w;moving;move_forward
1;81;None;n;waiting;wait
2;81;(30, 5);n;stopped;wait
3;81;None;e;waiting;wait
4;81;None;n;waiting;wait
0;82;(34, 21);w;moving;move_forward
1;82;None;n;waiting;wait
2;82;(30, 5);n;stopped;wait
3;82;None;e;waiting;wait
4;82;None;n;waiting;wait
0;83;(34, 21);w;moving;move_forward
1;83;None;n;waiting;wait
2;83;(30, 5);n;stopped;wait
3;83;None;e;waiting;wait
4;83;None;n;waiting;wait
0;84;(34, 21);w;moving;move_forward
1;84;None;n;waiting;wait
2;84;(30, 5);n;stopped;wait
3;84;None;e;waiting;wait
4;84;None;n;waiting;wait
0;85;(34, 20);w;moving;move_forward
1;85;None;n;waiting;wait
2;85;(30, 5);n;stopped;wait
3;85;None;e;waiting;wait
4;85;None;n;waiting;wait
0;86;(34, 20);w;moving;move_forward
1;86;None;n;waiting;wait
2;86;(30, 5);n;stopped;wait
3;86;None;e;waiting;wait
4;86;None;n;waiting;wait
0;87;(34, 20);w;moving;move_forward
1;87;None;n;waiting;wait
2;87;(30, 5);n;stopped;wait
3;87;None;e;waiting;wait
4;87;None;n;waiting;wait
0;88;(34, 19);w;moving;move_forward
1;88;None;n;waiting;wait
2;88;(30, 5);n;stopped;wait
3;88;None;e;waiting;wait
4;88;None;n;waiting;wait
0;89;(34, 19);w;moving;move_forward
1;89;None;n;waiting;wait
2;89;(30, 5);n;stopped;wait
3;89;None;e;waiting;wait
4;89;None;n;waiting;wait
0;90;(34, 19);w;moving;move_forward
1;90;None;n;waiting;wait
2;90;(30, 5);n;stopped;wait
3;90;None;e;waiting;wait
4;90;None;n;waiting;wait
0;91;(34, 18);w;moving;move_forward
1;91;None;n;waiting;wait
2;91;(30, 5);n;stopped;wait
3;91;None;e;waiting;wait
4;91;None;n;waiting;wait
0;92;(34, 18);w;moving;move_forward
1;92;None;n;waiting;wait
2;92;(30, 5);n;stopped;wait
3;92;None;e;waiting;wait
4;92;None;n;waiting;wait
0;93;(34, 18);w;moving;move_forward
1;93;None;n;waiting;wait
2;93;(30, 5);n;stopped;wait
3;93;None;e;waiting;wait
4;93;None;n;waiting;wait
0;94;(34, 17);w;moving;move_forward
1;94;None;n;waiting;wait
2;94;(30, 5);n;stopped;wait
3;94;None;e;waiting;wait
4;94;None;n;waiting;wait
0;95;(34, 17);w;moving;move_forward
1;95;None;n;waiting;wait
2;95;(30, 5);n;stopped;wait
3;95;None;e;waiting;wait
4;95;None;n;waiting;wait
0;96;(34, 17);w;moving;move_forward
1;96;None;n;waiting;wait
2;96;(30, 5);n;stopped;wait
3;96;None;e;waiting;wait
4;96;None;n;waiting;wait
0;97;(34, 16);w;moving;move_forward
1;97;None;n;waiting;wait
2;97;(30, 5);n;stopped;wait
3;97;None;e;waiting;wait
4;97;None;n;waiting;wait
0;98;(34, 16);w;moving;move_forward
1;98;None;n;waiting;wait
2;98;(30, 5);n;stopped;wait
3;98;None;e;waiting;wait
4;98;None;n;waiting;wait
0;99;(34, 16);w;moving;move_forward
1;99;None;n;waiting;wait
2;99;(30, 5);n;stopped;wait
3;99;None;e;waiting;wait
4;99;None;n;waiting;wait
0;100;(34, 15);w;moving;move_forward
1;100;None;n;waiting;wait
2;100;(30, 5);n;stopped;wait
3;100;None;e;waiting;wait
4;100;None;n;waiting;wait
0;101;(34, 15);w;moving;move_forward
1;101;None;n;waiting;wait
2;101;(30, 5);n;stopped;wait
3;101;None;e;waiting;wait
4;101;None;n;waiting;wait
0;102;(34, 15);w;moving;move_forward
1;102;None;n;waiting;wait
2;102;(30, 5);n;stopped;wait
3;102;None;e;waiting;wait
4;102;None;n;waiting;wait
0;103;(34, 14);w;moving;move_forward
1;103;None;n;waiting;wait
2;103;(30, 5);n;stopped;wait
3;103;None;e;waiting;wait
4;103;None;n;waiting;wait
0;104;(34, 14);w;moving;move_forward
1;104;None;n;waiting;wait
2;104;(30, 5);n;stopped;wait
3;104;None;e;waiting;wait
4;104;None;n;waiting;wait
0;105;(34, 14);w;moving;move_forward
1;105;None;n;waiting;wait
2;105;(30, 5);n;stopped;wait
3;105;None;e;waiting;wait
4;105;None;n;waiting;wait
0;106;(34, 13);w;moving;move_forward
1;106;None;n;waiting;wait
2;106;(30, 5);n;stopped;wait
3;106;None;e;waiting;wait
4;106;None;n;waiting;wait
0;107;(34, 13);w;moving;move_forward
1;107;None;n;waiting;wait
2;107;(30, 5);n;stopped;wait
3;107;None;e;waiting;wait
4;107;None;n;waiting;wait
0;108;(34, 13);w;moving;move_forward
1;108;None;n;waiting;wait
2;108;(30, 5);n;stopped;wait
3;108;None;e;waiting;wait
4;108;None;n;waiting;wait
0;109;(34, 12);w;moving;move_forward
1;109;None;n;waiting;wait
2;109;(30, 5);n;stopped;wait
3;109;None;e;waiting;wait
4;109;None;n;waiting;wait
0;110;(34, 12);w;moving;move_forward
1;110;None;n;waiting;wait
2;110;(30, 5);n;stopped;wait
3;110;None;e;waiting;wait
4;110;None;n;waiting;wait
0;111;(34, 12);w;moving;move_forward
1;111;None;n;waiting;wait
2;111;(30, 5);n;stopped;wait
3;111;None;e;waiting;wait
4;111;None;n;waiting;wait
0;112;(34, 11);w;moving;move_forward
1;112;None;n;waiting;wait
2;112;(30, 5);n;stopped;wait
3;112;None;e;waiting;wait
4;112;None;n;waiting;wait
0;113;(34, 11);w;moving;move_forward
1;113;None;n;waiting;wait
2;113;(30, 5);n;stopped;wait
3;113;None;e;waiting;wait
4;113;None;n;waiting;wait
0;114;(34, 11);w;moving;move_forward
1;114;None;n;waiting;wait
2;114;(30, 5);n;stopped;wait
3;114;None;e;waiting;wait
4;114;None;n;waiting;wait
0;115;(34, 10);w;moving;move_forward
1;115;None;n;waiting;wait
2;115;(30, 5);n;stopped;wait
3;115;None;e;waiting;wait
4;115;None;n;waiting;wait
0;116;(34, 10);w;moving;move_forward
1;116;None;n;waiting;wait
2;116;(30, 5);n;stopped;wait
3;116;None;e;waiting;wait
4;116;None;n;waiting;wait
0;117;(34, 10);w;moving;move_forward
1;117;None;n;waiting;wait
2;117;(30, 5);n;stopped;wait
3;117;None;e;waiting;wait
4;117;None;n;waiting;wait
0;118;(34, 9);w;moving;move_forward
1;118;None;n;waiting;wait
2;118;(30, 5);n;stopped;wait
3;118;None;e;waiting;wait
4;118;None;n;waiting;wait
0;119;(34, 9);w;moving;move_forward
1;119;None;n;waiting;wait
2;119;(30, 5);n;stopped;wait
3;119;None;e;waiting;wait
4;119;None;n;waiting;wait
0;120;(34, 9);w;moving;move_forward
1;120;None;n;waiting;wait
2;120;(30, 5);n;stopped;wait
3;120;None;e;waiting;wait
4;120;None;n;waiting;wait
0;121;(34, 8);w;moving;move_forward
1;121;None;n;waiting;wait
2;121;(30, 5);n;stopped;wait
3;121;None;e;waiting;wait
4;121;None;n;waiting;wait
0;122;(34, 8);w;moving;move_forward
1;122;None;n;waiting;wait
2;122;(30, 5);n;stopped;wait
3;122;None;e;waiting;wait
4;122;None;n;waiting;wait
0;123;(34, 8);w;moving;move_forward
1;123;None;n;waiting;wait
2;123;(30, 5);n;stopped;wait
3;123;None;e;waiting;wait
4;123;None;n;waiting;wait
0;124;(34, 7);w;moving;move_forward
1;124;None;n;waiting;wait
2;124;(30, 5);n;stopped;wait
3;124;None;e;waiting;wait
4;124;None;n;waiting;wait
0;125;(34, 7);w;moving;move_forward
1;125;None;n;waiting;wait
2;125;(30, 5);n;stopped;wait
3;125;None;e;waiting;wait
4;125;None;n;waiting;wait
0;126;(34, 7);w;moving;move_forward
1;126;None;n;waiting;wait
2;126;(30, 5);n;stopped;wait
3;126;None;e;waiting;wait
4;126;None;n;waiting;wait
0;127;(34, 6);w;moving;move_forward
1;127;None;n;waiting;wait
2;127;(30, 5);n;stopped;wait
3;127;None;e;waiting;wait
4;127;None;n;waiting;wait
0;128;(34, 6);w;moving;move_forward
1;128;None;n;waiting;wait
2;128;(30, 5);n;stopped;wait
3;128;None;e;waiting;wait
4;128;None;n;waiting;wait
0;129;(34, 6);w;moving;move_forward
1;129;None;n;waiting;wait
2;129;(30, 5);n;stopped;wait
3;129;None;e;waiting;wait
4;129;None;n;waiting;wait
0;130;(34, 5);w;moving;move_forward
1;130;None;n;waiting;wait
2;130;(30, 5);n;stopped;wait
3;130;None;e;waiting;wait
4;130;None;n;waiting;wait
0;131;(34, 5);w;moving;move_forward
1;131;None;n;waiting;wait
2;131;(30, 5);n;stopped;wait
3;131;None;e;waiting;wait
4;131;None;n;waiting;wait
0;132;(34, 5);w;moving;move_forward
1;132;None;n;waiting;wait
2;132;(30, 5);n;stopped;wait
3;132;None;e;waiting;wait
4;132;None;n;waiting;wait
0;133;(33, 5);n;moving;wait
1;133;None;n;waiting;wait
2;133;(30, 5);n;stopped;wait
3;133;None;e;waiting;wait
4;133;None;n;waiting;wait
0;134;(33, 5);n;stopped;wait
1;134;None;n;waiting;wait
2;134;(30, 5);n;stopped;wait
3;134;None;e;waiting;wait
4;134;None;n;waiting;wait
0;135;(33, 5);n;stopped;wait
1;135;None;n;waiting;wait
2;135;(30, 5);n;stopped;wait
3;135;None;e;waiting;wait
4;135;None;n;waiting;wait
0;136;(33, 5);n;stopped;wait
1;136;None;n;waiting;wait
2;136;(30, 5);n;stopped;wait
3;136;None;e;waiting;wait
4;136;None;n;waiting;wait
0;137;(33, 5);n;stopped;wait
1;137;None;n;waiting;wait
2;137;(30, 5);n;stopped;wait
3;137;None;e;waiting;wait
4;137;None;n;waiting;wait
0;138;(33, 5);n;stopped;move_forward
1;138;None;n;waiting;wait
2;138;(30, 5);n;stopped;wait
3;138;None;e;waiting;wait
4;138;None;n;waiting;wait
0;139;(33, 5);n;moving;move_forward
1;139;None;n;waiting;wait
2;139;(30, 5);n;stopped;wait
3;139;None;e;waiting;wait
4;139;None;n;waiting;wait
0;140;(33, 5);n;moving;move_forward
1;140;None;n;waiting;wait
2;140;(30, 5);n;stopped;wait
3;140;None;e;waiting;wait
4;140;None;n;waiting;wait
0;141;(32, 5);n;moving;move_right
1;141;None;n;waiting;wait
2;141;(30, 5);n;stopped;wait
3;141;None;e;waiting;wait
4;141;None;n;waiting;wait
0;142;(32, 5);n;moving;move_right
1;142;None;n;waiting;wait
2;142;(30, 5);n;stopped;wait
3;142;None;e;waiting;wait
4;142;None;n;waiting;wait
0;143;(32, 5);n;moving;move_right
1;143;None;n;waiting;wait
2;143;(30, 5);n;stopped;wait
3;143;None;e;waiting;wait
4;143;None;n;waiting;wait
0;144;(32, 6);e;moving;move_forward
1;144;None;n;ready to depart;move_forward
2;144;(30, 5);n;stopped;wait
3;144;None;e;waiting;wait
4;144;None;n;waiting;wait
0;145;(32, 6);e;moving;move_forward
1;145;(7, 16);n;moving;wait
2;145;(30, 5);n;stopped;wait
3;145;None;e;waiting;wait
4;145;None;n;waiting;wait
0;146;(32, 6);e;moving;move_forward
1;146;(7, 16);n;stopped;wait
2;146;(30, 5);n;stopped;wait
3;146;None;e;waiting;wait
4;146;None;n;waiting;wait
0;147;(31, 6);n;moving;move_forward
1;147;(7, 16);n;stopped;wait
2;147;(30, 5);n;stopped;wait
3;147;None;e;waiting;wait
4;147;None;n;waiting;wait
0;148;(31, 6);n;moving;move_forward
1;148;(7, 16);n;stopped;wait
2;148;(30, 5);n;stopped;wait
3;148;None;e;waiting;wait
4;148;None;n;waiting;wait
0;149;(31, 6);n;moving;move_forward
1;149;(7, 16);n;stopped;wait
2;149;(30, 5);n;stopped;wait
3;149;None;e;waiting;wait
4;149;None;n;waiting;wait
0;150;(30, 6);n;moving;move_forward
1;150;(7, 16);n;stopped;wait
2;150;(30, 5);n;stopped;wait
3;150;None;e;waiting;wait
4;150;None;n;waiting;wait
0;151;(30, 6);n;moving;move_forward
1;151;(7, 16);n;stopped;wait
2;151;(30, 5);n;stopped;wait
3;151;None;e;waiting;wait
4;151;None;n;waiting;wait
0;152;(30, 6);n;moving;move_forward
1;152;(7, 16);n;stopped;wait
2;152;(30, 5);n;stopped;wait
3;152;None;e;waiting;wait
4;152;None;n;waiting;wait
0;153;(29, 6);n;moving;move_forward
1;153;(7, 16);n;stopped;wait
2;153;(30, 5);n;stopped;wait
3;153;None;e;waiting;wait
4;153;None;n;waiting;wait
0;154;(29, 6);n;moving;move_forward
1;154;(7, 16);n;stopped;wait
2;154;(30, 5);n;stopped;wait
3;154;None;e;waiting;wait
4;154;None;n;waiting;wait
0;155;(29, 6);n;moving;move_forward
1;155;(7, 16);n;stopped;wait
2;155;(30, 5);n;stopped;wait
3;155;None;e;waiting;wait
4;155;None;n;waiting;wait
0;156;(28, 6);n;moving;move_forward
1;156;(7, 16);n;stopped;wait
2;156;(30, 5);n;stopped;wait
3;156;None;e;waiting;wait
4;156;None;n;waiting;wait
0;157;(28, 6);n;moving;move_forward
1;157;(7, 16);n;stopped;wait
2;157;(30, 5);n;stopped;wait
3;157;None;e;waiting;wait
4;157;None;n;waiting;wait
0;158;(28, 6);n;moving;move_forward
1;158;(7, 16);n;stopped;wait
2;158;(30, 5);n;stopped;wait
3;158;None;e;waiting;wait
4;158;None;n;waiting;wait
0;159;(28, 5);w;moving;move_forward
1;159;(7, 16);n;stopped;wait
2;159;(30, 5);n;stopped;wait
3;159;None;e;waiting;wait
4;159;None;n;waiting;wait
0;160;(28, 5);w;moving;move_forward
1;160;(7, 16);n;stopped;wait
2;160;(30, 5);n;stopped;wait
3;160;None;e;waiting;wait
4;160;None;n;waiting;wait
0;161;(28, 5);w;moving;move_forward
1;161;(7, 16);n;stopped;wait
2;161;(30, 5);n;stopped;wait
3;161;None;e;waiting;wait
4;161;None;n;waiting;wait
0;162;(27, 5);n;moving;wait
1;162;(7, 16);n;stopped;wait
2;162;(30, 5);n;stopped;wait
3;162;None;e;waiting;wait
4;162;None;n;waiting;wait
0;163;(27, 5);n;stopped;wait
1;163;(7, 16);n;stopped;move_forward
2;163;(30, 5);n;stopped;wait
3;163;None;e;waiting;wait
4;163;None;n;waiting;wait
0;164;(27, 5);n;stopped;move_forward
1;164;(7, 16);n;moving;move_forward
2;164;(30, 5);n;stopped;wait
3;164;None;e;waiting;wait
4;164;None;n;waiting;wait
0;165;(27, 5);n;moving;move_forward
1;165;(6, 16);n;moving;move_right
2;165;(30, 5);n;stopped;wait
3;165;None;e;waiting;wait
4;165;None;n;waiting;wait
0;166;(27, 5);n;moving;move_forward
1;166;(6, 16);n;moving;move_right
2;166;(30, 5);n;stopped;wait
3;166;None;e;waiting;wait
4;166;None;n;waiting;wait
0;167;(26, 5);n;moving;move_forward
1;167;(6, 17);e;moving;move_forward
